language,speaker_id,sentence_id,reference,A_pretrained,B_full_ft,C_adapter,D_lora
korean,p41,u79,또 경찰은 전북 자원 봉사 센터에서 발견된 민주당 입당 원서와 관련된 다섯 명 자택도 압수수색했다,0.4815,0.1481,0.1481,0.2222
korean,p41,u80,송하진 전 지사를 보좌하던 전 비서실장과 예산 과장 등 고위 공무원 출신들이 포함된 것으로 파악된다,0.4545,0.1455,0.2182,0.2909
korean,p41,u81,경찰은 이들 가운데 일부에 대해선 구속 영장 신청도 검토하는 것으로 알려졌다,6.1667,0.2143,0.1429,0.381
korean,p41,u82,경찰 관계자는 압수수색한 건 사실이며 수사 중인 사안이라 정확한 건 밝힐 수 없다고 말했다,0.5,0.22,0.22,0.18
korean,p41,u83,한편 경찰은 이번 사건과 관련해 전현직 전북도 공무원 열 명과 현 전북 자원 봉사 센터장 등 스물 아홉 명을 입건한 상태다,0.6324,0.1618,0.1912,0.2941
korean,p41,u84,국민의힘 전남도당이 지방선거에 출마할 단체장과 의원 등 열 다섯 명의 공천을 확정했다,0.7021,0.2128,0.234,0.3617
korean,p41,u85,이 일 국민의 힘은 제 칠십 칠 차 최고 위원회을 열고 제 팔 회 전국 동시 지방 선거에 출마할 전남지역 후보자 열 다섯 명에 대한 공천을 최종 의결했다,0.6706,0.2,0.1059,0.2471
korean,p41,u86,기초 단체장 후보는 여수시장 신용운 함평군수 김유성 진도군수 김정연 영암군수 임대현 등이다,0.7,0.3,0.18,0.32
korean,p41,u87,비례 의원 후보는 전남도의원 비례 전서현 김현석 채명희 여수시의원 비례 박정숙 목포시의원 비례 권애란 순천시의원 비례 이세은 으로 확정했다,0.8052,0.2338,0.2727,0.3896
korean,p41,u88,기초 의원 선거구 후보는 순천시의원 가 육상욱 순천시의원 바 오태민 나주시의원 다 최정석 영광군의원 나 장연진 진도군의원 가 이백진 등이다,0.5974,0.2597,0.2468,0.3247
korean,p41,u89,전남도당은 지난달 사 일에서 팔 일 지방 선거 후보자를 접수해 피피에이티시험과 공천 관리 위원회의 면접 심사를 했다,3.9688,0.1562,0.2188,0.2969
korean,p41,u90,이후 선거인단 투표 경선과 국민 공천 배심원단 운영 위원회 심의 등 오 단계를 거친 후보들을 최고 위원회에 상정해 의결했다,0.7059,0.2941,0.2206,0.3529
korean,p41,u91,국민의힘 전남도당은 역대 최고의 성적을 낼 수 있도록 최선을 다하겠다며 후보자가 없는 선거구에 대한 추가 공모를 오는 육 일까지 실시한다고 밝혔다,0.5926,0.0988,0.1235,0.1728
korean,p41,u92,충청북도 교육청은 내년 삼 월에 개교할 목도나루학교의 입학 전형 요강을 이십 일 공고했다,0.7755,0.449,0.3469,0.4694
korean,p41,u93,이 학교는 자아 탐색과 진로설계를 고민하는 고교 일 학년 학생을 대상으로 목표를 찾을 수 있도록 도와주고 원소속 학교 이 학년으로 돌려보내는 일 년제 학교로 운영된다,0.5326,0.3261,0.2391,0.3696
korean,p41,u94,올해 지원 대상은 내년에 도내 고등학교에 재학 예정인 현재 중학교 삼 학년 학생이다,0.6304,0.2826,0.2391,0.4565
korean,p41,u95,모집 인원은 남녀 구분 없이 모두 이십 사 명이며 원서 접수 기간은 특성화고 특별전형이 시작되는 다음달 이십 오 일부터 일반고 원서 마감일인 십 이 월 십 오 일까지다,0.5699,0.1398,0.1935,0.2581
korean,p41,u96,합격자는 자기소개서와 학부모 의견서를 바탕으로 한 면접을 거쳐 내년 일 월 이십 일 최종 결정된다,0.7407,0.2963,0.2037,0.2963
korean,p41,u97,목도나루학교는 올해 삼 월 폐교한 옛 괴산 목도고가 전환기 공립 대안 학교로 새출발하며 얻은 이름이다,0.7857,0.2679,0.3571,0.375
korean,p41,u98,교명에는 배가 닿고 떠나는 나루처럼 새로운 도전과 다양한 탐색을 통해 자신을 성찰하고 인생의 목표를 세우는 학교라는 의미가 담겨 있다,0.2703,0.1216,0.1216,0.1486
korean,p41,u99,또 백 여년 전 소금 배가 드나들던 목도 나루의 지역성도 살려 이름 붙여졌다,0.7619,0.5,0.4048,0.5238
korean,p56,u00,전북 익산시는 농민들의 농작업 기계화를 지원하기 위해 농기계 임대 사업소 운영을 통해 다양한 서비스를 제공하고 있다고 십 이 일 밝혔다,0.5067,0.08,0.04,0.1333
korean,p56,u01,시는 거리가 멀어 이용에 불편을 호소하는 농업인을 위해 농기계 배달 운송료 지원 범위를 구십 퍼센트까지 확대했다,0.5161,0.129,0.0806,0.2258
korean,p56,u02,이에 따라 농업인은 일 만원 정도의 운송료만 부담하면 농작업 현장에서 기계를 받아 쓸 수 있게 되었다,0.6786,0.3036,0.2143,0.3929
korean,p56,u03,또 영농철인 삼 에서 육 월에는 토일요일에도 임대 농업 기계를 이용할 수 있도록 했다,0.5106,0.2979,0.2979,0.3191
korean,p56,u04,구 에서 십 일 월에도 가을 영농철 휴일 근무를 통해 언제라도 농작업을 할 수 있도록 농가를 적극 지원한다,0.3559,0.0508,0.0508,0.0339
korean,p56,u05,시는 또 육 억 여원을 들여 농민들의 인기 기종 백 오 대를 추가 확보키로 했다,0.5455,0.1591,0.1818,0.3182
korean,p56,u06,농업 기계 세척장도 운영 요원 이 명을 투입해 농업 기계 임대 사용 후 세척하고 반납하는데 드는 시간과 노력을 절감할 수 있도록 지원하고 있다,0.6203,0.1013,0.1392,0.1899
korean,p56,u07,농업기계 임대사업소는 함열 본소와 동부 남부 분소 세 곳이 운영되고 있으며 지난해 임대 건수가 오천 삼백 오십 일 건에 달했다,0.6286,0.1429,0.1286,0.2429
korean,p56,u08,십 오 일 오후 네 시 오십 오 분께 경기 파주시 동패동 운정 신도시의 한 아파트 신축 현장 지하에서 콘크리트 양생 작업 중 근로자 다수가 일산화탄소에 중독되는 사고가 났다,0.7292,0.125,0.1771,0.2188
korean,p56,u09,소방 당국은 중상 세 명 경상 여섯 명 등 아홉 명의 부상자를 병원으로 이송했다,0.5909,0.2273,0.2045,0.3409
korean,p56,u10,의식이 없던 중상자 두 명은 현재 회복해 생명에는 지장이 없는 것으로 전해졌다,0.5814,0.2093,0.1395,0.1628
korean,p56,u11,당초에는 중상 네 명 경상 열 일곱 명 등 총 이십 일 명의 부상자가 발생한 것으로 알려졌으나 단순 흡입자는 집계에서 제외됐다,0.5714,0.2286,0.1286,0.3143
korean,p56,u12,다만 통증을 호소하는 근로자들을 추가로 파악 중이어서 부상자가 늘어날 수 있다,0.3488,0.1163,0.093,0.186
korean,p56,u13,사고는 콘크리트 양생 작업 중 숯탄 난로를 피우다가 발생한 것으로 추정된다,0.5122,0.1463,0.1463,0.3659
korean,p56,u14,관계 당국은 구조대 등 인력 서른 여덟 명과 장비 열 일곱 대 등을 동원하고 구급 대응 일 단계를 발령했다가 이날 오후 여섯 시 십 오 분께 해제했다,0.7952,0.1446,0.2289,0.2771
korean,p56,u15,겨울철 건설 현장에서 콘크리트 등의 보온 양생을 할 때 밀폐된 환경에서 난로를 피우다가 일산화탄소 중독으로 이어질 수 있다,0.5,0.0882,0.1029,0.2059
korean,p56,u16,일산화탄소는 무색무취의 기체로 갈탄이나 숯탄 등 연료가 불완전 연소할 때 발생한다,0.4222,0.2222,0.2889,0.2222
korean,p56,u17,문재인 대통령은 이십 오 일 청와대 여민관에서 마지막 수석 보좌관 회의를 주재하고 감회가 깊다고 소감을 밝혔다,0.6557,0.1148,0.082,0.2131
korean,p56,u18,문 대통령은 이날 오후 두 시 수보회의를 열고 오늘은 앞으로 특별한 일이 없다면 마지막 수보회의가 될지도 모르겠다,0.4762,0.1429,0.2381,0.254
korean,p56,u19,모두 인사 말씀을 드리지 않고 바로 의안을 논의하도록 하겠다며 같히 말했다,0.439,0.0488,0.0732,0.2195
korean,p56,u20,앞서 열린 수보회의에서 문 대통령은 별도의 메시지를 내지 않은 경우가 종종 있었다,0.4667,0.1556,0.2,0.2889
korean,p56,u21,특히 이날은 뒤이어 진행될 청와대 출입 기자단 간담회가 예정돼 있어 구체적인 메시지는 생략한 것으로 보인다,0.5085,0.2542,0.1525,0.3051
korean,p56,u22,이날 회의에는 외부 전문가로 이우일 한국과학기술단체 총연합회 회장 이상률 한국 항공 우주 연구원 원장이 참석했다,0.4032,0.1129,0.129,0.2097
korean,p56,u23,박수경 과학기술보좌관이 문재인 정부 과학 기술 혁신 성과와 과제라는 주제로 발제를 했다,0.6042,0.2708,0.1667,0.25
korean,p56,u24,문 대통령은 우리 이우일 회장님과 이상률 원장님이 토론의 격을 높여주실 것으로 기대한다고 말했다,0.7925,0.1698,0.1132,0.3585
korean,p56,u25,엔에이치농협은행 정선군지부 이세정 과장보가 지난 이십 이 일 열린 제 구 회 외국환 달인 선발 대회에서 금상을 받았다,0.8308,0.2308,0.1385,0.4462
korean,p56,u26,엔에이치농협은행 이날 서울 중구 본사에서 전국에서 예선을 통과한 칠십 육 명을 대상으로 외국환 달인 선발 대회를 진행했다,0.6866,0.3134,0.2388,0.3881
korean,p56,u27,전국 이천 육백 여명의 직원이 참가 할 정도로 뜨거웠던 이번 대회는 서바이벌 형식으로 외국환 지식 및 경험을 겨루는 방식으로 펼쳐졌다,0.5946,0.1081,0.1622,0.2568
korean,p56,u28,본선 대회에서 월등한 기량을 선보인 이세정 정선군지부 과장보는 이 위인 금상을 차지했다,0.9167,0.375,0.1875,0.4167
korean,p56,u29,이세정 과장보는 평소 외국환에 대한 관심이 많아 조금씩 공부했었다면서 앞으로도 더 많이 공부해 지역 주민들에게 도움을 줄 수 있도록 노력하겠다고 했다,0.5181,0.0602,0.0964,0.0482
korean,p56,u30,지난 이십이 일 중구 본사에서 제구 회 외국환 달인 선발대회를 개최했다고 이십삼 일 밝혔다,0.66,0.18,0.22,0.24
korean,p56,u31,외국환 달인 선발 대회는 엔에이치농협은행 전 직원이 서바이벌 형식으로 외국환 지식 및 경험을 겨루는 대회다,0.6949,0.2712,0.3729,0.4407
korean,p56,u32,인천시 남동구가 지난해부터 지역 자활 센터에서 운영해 온 다회용기 세척 사업에 구청 인근 카페들이 동참했다,0.6949,0.1356,0.1695,0.3051
korean,p56,u33,지난해 구 월 출범한 다회용기 세척 사업단는 일회용품 사용을 줄이기 위해 다회용기 컵을 수거 세척 소독 등의 과정을 거쳐 제공하고 있다,0.5467,0.1867,0.2,0.2933
korean,p56,u34,십 구 일 구에 따르면 현재 남동구 열 세 개 부서에서 다회용기 컵을 사용하고 있으며 최근 사업 활성화를 위해 다회용기 세척 사업단과 구청 인근 카페 세 곳을 연계했다,0.6452,0.1398,0.1398,0.3441
korean,p56,u35,이들 카페는 세척 사업단의 다회용기 컵을 사용하며 청사 내에서 자유롭게 컵을 배출할 수 있도록 구 본청과 보건소 등 사 곳에 전용 수거함도 설치했다,0.7073,0.122,0.2805,0.2561
korean,p56,u36,이는 친환경 남동구 조성뿐만 아니라 저소득층의 안정된 일자리 제공을 위한 자활 사업단 활성화 카페를 이용하는 직원들의 편리함까지 모두 고려한 결과다,0.6829,0.1463,0.1829,0.2561
korean,p56,u37,현재 사업에 참여하는 카페는 쉬는 시간 카페 이십 일 카페 로로 등으로 그 외의 점포에서도 긍정적 답변을 받아 더욱 확대될 전망이다,0.6575,0.1644,0.1507,0.274
korean,p56,u38,이강호 구청장은 지금은 다회용기 컵을 대부분 직원만 사용하고 있지만 구청을 방문하는 민원인에게도 적극 홍보해 친환경 남동구를 만들도록 노력하겠다고 밝혔다,0.4941,0.1176,0.1294,0.2
korean,p56,u39,한편 구는 사 월 일 일부터 친환경 자원 순환 정책에 발맞춰 청사 내 일회용품 반입을 전면 금지했다,0.7091,0.4,0.3091,0.4909
korean,p56,u40,한국 소비자원과 한국 가스 안전 공사는 오는 삼십 일 일 핼러윈을 앞두고 헬륨 가스 소비자 안전 주의보를 이십 팔 일 발령했다,0.7143,0.2429,0.2429,0.2714
korean,p56,u41,목소리를 변조하려고 헬륨 가스를 다량 마시다 질식사할 수 있다는 우려 때문이다,0.5116,0.3256,0.2326,0.3488
korean,p56,u42,풍선 충전에 주로 사용되는 헬륨 가스는 무독성 불활성 기체로 다량을 한꺼번에 들이마시면 산소 공급이 차단돼 질식사할 수 있다,0.4348,0.2174,0.2174,0.2754
korean,p56,u43,소비자원은 최근 국내외에서 헬륨 가스 과다 흡입에 따른 어린이 안전 사고가 발생하고 있는 만큼 재미나 호기심에 따른 흡입을 하지 말아 달라고 당부했다,0.506,0.1205,0.1687,0.2048
korean,p56,u44,최근 십 년간 소비자위해감시시스템에 접수된 헬륨 가스 안전 사고는 일곱 건으로 발생 빈도가 높지는 않지만 이 중 여섯 건이 어린이 사고였다,0.5714,0.1039,0.1558,0.1818
korean,p56,u45,특히 온라인에서 주로 판매되는 저압 헬륨 가스의 경우 별도 관리 규정이 없어 안전 사각지대에 놓여있다,0.2679,0.0714,0.125,0.125
korean,p56,u46,소비자원이 가스 안전 공사와 함께 온라인에서 판매되는 헬륨 가스 아홉 개 제품의 유통 실태를 조사한 결과 절반 이상인 다섯 개에 과다 흡입 위험에 대한 경고 표시가 없었다,0.5474,0.1789,0.1895,0.2
korean,p56,u47,또 두 개 제품은 고압 가스에 해당하는데도 등록 차량이 아닌 택배로 불법 유통되는 것으로 확인됐다,0.4444,0.0556,0.0556,0.1111
korean,p56,u48,소비자원은 이같은 조사를 바탕으로 온라인 플랫폼 사업자와 협업해 입점 판매자를 대상으로 주의 경고 표시 강화를 요청할 계획이다,0.4571,0.1,0.0571,0.1
korean,p56,u49,가스 안전 공사는 고압 헬륨 가스 제품에 흡입 금지를 표시하도록 가스 기술 기준을 개정해 내달 십 일 일부터 시행에 들어간다,0.4348,0.1304,0.1304,0.1594
korean,p56,u50,사회적 거리두기 완화 이후 첫 핼러윈 시즌을 맞아 관련 상품을 찾는 소비자가 급속하게 늘고 있다,0.3396,0.0755,0.0377,0.0943
korean,p56,u51,패션 플랫폼 에이블리는 이달 일 일에서 십 육 일 핼러윈 검색량이 지난해 같은 기간 대비 백 육십 퍼센트 증가했다고 이십 오 일 밝혔다,0.5333,0.2133,0.1467,0.2133
korean,p56,u52,핼러윈 파티가 열리는 대표 장소인 이태원 에버랜드 롯데월드 등 특정 장소 검색량이 급증했다,0.34,0.16,0.18,0.16
korean,p56,u53,패션 카테고리에서는 핼러윈 코스프레 검색량이 백 사십 삼 배가량 크게 늘었다,0.4286,0.1905,0.1905,0.119
korean,p56,u54,파티 소품 파티 세트 등 장식용품과 상처 분장 뱀파이어 망토 등 소품 검색량도 크게 증가했다,0.5294,0.2353,0.1765,0.1569
korean,p56,u55,이렇듯 핼러윈에 대한 관심이 고조되자 유통업계에서는 각종 할인 행사 및 이벤트를 진행하고 있다,0.5577,0.25,0.2308,0.2885
korean,p56,u56,롯데마트는 핼러윈을 맞아 이달 말까지 핼러윈 과자 파티 할인 행사를 연다,0.575,0.275,0.35,0.25
korean,p56,u57,핼러윈 스페쇼우 젤리스트로우 등 단독 상품을 출시하고 일정 금액 이상 구매 시 상품권을 증정한다,0.6981,0.1509,0.2075,0.2264
korean,p56,u58,토이저러스에서는 씨제이 이엔엠 인기 콘텐츠인 신비아파트 캐릭터의 핼러윈데이 의상 소품 사탕 바구니 등 다양한 파티 용품을 선보인다,0.5972,0.1528,0.25,0.3194
korean,p56,u59,롯데온에서도 오는 삼십 일까지 핼러윈을 맞아 인테리어 소품 코스프레 용품 등 파티 용품 기획전을 개최한다,0.6034,0.1379,0.1379,0.2069
korean,p56,u60,안산시청이 에이스 황지나의 활약을 앞세워 대전 시설 관리 공단을 꺾고 이천 이십 이 두나무 한국 프로 탁구 리그 여자 내셔널 리그 삼 연승을 달성했다,0.5904,0.2289,0.241,0.2892
korean,p56,u61,안산시청은 이십 팔 일 수원 탁구 전용 경기장 스튜디오 티에서 열린 케이티티엘 여자 내셔널 리그에서 대전 시설 관리 공단을 상대로 삼 대 일 승리를 따냈다,0.5581,0.2442,0.1628,0.3953
korean,p56,u62,안산시청 황지나는 일 매치에서 대전 시설 관리 공단 박채원을 상대로 이 대 영 승리를 거뒀다,0.5098,0.3137,0.3137,0.3725
korean,p56,u63,이 매치는 안산시청 박세리가 대전 시설 관리 공단 권아현에게 일 대 이로 패배하며 승부는 원점으로 돌아갔다,0.5085,0.1864,0.1864,0.2712
korean,p56,u64,안산시청은 삼 매치서 복식 육 전 전승을 달리고 있는 이영은 박세리 조가 출전해 대전 시설 관리 공단 박채원 윤아린 조를 이 대 일로 꺾으며 리드를 잡았다,0.5116,0.2326,0.2209,0.2674
korean,p56,u65,사 매치에서 안산시청은 에이스 황지나가 권아현을 상대로 일 세트 십 일 대 사 이 세트를 십 일 대 육으로 제압하며 대전 시설 관리 공단을 상대로 삼 대 일 승리를 굳혔다,0.5579,0.1684,0.1684,0.2105
korean,p56,u66,이번 승리로 안산시청은 승점 십 칠 점을 기록했으며 일 위 금천구청과 이 위 수원시청에 이어 삼 강 체제를 공고히 했다,0.6515,0.1515,0.2727,0.3788
korean,p56,u67,남자 내셔널 리그에서는 인천 시설 공단이 산청군청과 접전 끝에 삼 대 이로 역스윕 승리를 거뒀다,0.7736,0.3396,0.3774,0.4717
korean,p56,u68,인천 시설 공단은 이번 승리로 사 연승을 기록하며 승점 이십 이 점으로 일 위 제천시청을 승점 팔 점 차로 따라붙었다,0.6154,0.1231,0.2,0.2154
korean,p56,u69,치킨 브랜드 교촌치킨을 운영하는 교촌에프앤비가 점주 전용 웹사이트인 가맹점 공간을 개편했다고 십 오 일 밝혔다,0.6393,0.1967,0.1967,0.3443
korean,p56,u70,가맹점 공간은 가맹점과의 원활한 커뮤니케이션과 상생을 위해 마련된 내부 소통 창구이다,0.6596,0.2128,0.234,0.3404
korean,p56,u71,해당 공간에서는 가맹점 운영에 필요한 본사 공지 사항 가맹점주들의 요청 사항 및 점주 소식 등이 게재된다,0.5862,0.1897,0.1897,0.2759
korean,p56,u72,이번 개편은 점주 및 본사 직원들이 원하는 정보를 더욱 쉽고 빠르게 얻을 수 있도록 편의성 증대와 접근성 용이에 초점을 맞춰졌다,0.4648,0.2254,0.2394,0.3099
korean,p56,u73,보다 직관적이고 체계적인 인터페이스룰 구현한 점이 가장 큰 특징이다,0.9459,0.1081,0.2162,0.1622
korean,p56,u74,사용자들이 각자 필요한 카테고리만 선별해 볼 수 있도록 직접 메인 화면의 대시보드를 설정 할 수 있는 기능 등이 포함됐다,0.3881,0.0746,0.1791,0.2985
korean,p56,u75,또한 휴대폰 등 모바일 환경에서도 편리하게 사용 할 수 있도록 기능을 최적화했다,0.2727,0.0682,0.0227,0.1136
korean,p56,u76,교촌은 가맹점 공간 개편을 통해 가맹점과의 소통을 한층 강화하고 더 나아가 고객 만족도 향상까지 함께 만들어낼 방침이다,0.7879,0.1818,0.1818,0.3485
korean,p56,u77,울산시는 죽순 지킴이 봉사단이 오는 육 월 말까지 죽순을 훼손하거나 무단 채취하는 행위를 집중 단속한다고 이십 팔 일 밝혔다,0.6812,0.4348,0.3188,0.4928
korean,p56,u78,앞서 시는 대숲에 울타리를 세우고 죽순 채취를 금지한다는 홍보 깃발과 현수막 등을 설치했다,0.76,0.34,0.3,0.42
korean,p56,u79,죽순 지킴이 봉사단은 죽순을 무단 채취하거나 훼손하는 행위를 단속하는 한편 대숲을 방문한 시민들에게 죽순과 대나무숲 가치의 중요성에 대한 홍보도 병행한다,0.6353,0.2353,0.2235,0.3059
korean,p56,u80,시는 불법으로 죽순을 채취하거나 훼손한 사람을 적발할 경우 형법 제 삼백 육십 육 조에 따라 강력하게 대처할 방침이다,0.4923,0.1692,0.1385,0.1846
korean,p56,u81,죽순을 채취하면 공공재 훼손과 공공재 절도에 해당해 처벌을 받는다,0.6667,0.1111,0.1389,0.3056
korean,p56,u82,태화강 국가정원의 대숲은 태화지구와 삼호지구에 형성되어 있으며 현재 왕대 맹종죽 오죽 구갑죽 등 다양한 대나무가 분포되어 있다,0.4857,0.3429,0.2286,0.3286
korean,p56,u83,군산에서 최고 비싼 땅은 수송동 롯데마트 부지로 제곱미터당 이백 구십 만 사천 원으로 나타났다,0.4231,0.1154,0.0769,0.1923
korean,p56,u84,또한 최저가지는 임피면 보석리 소재 승화원 부지로 제곱미터당 이천 이백 이십 원으로 확인됐다,0.6667,0.2353,0.2549,0.2745
korean,p56,u85,이같은 사실은 이십 팔 일 군산시가 이천 이십 이 년 일 월 일 일 기준으로 사용될 개별 공시 지가 결정 공시 발표에서 밝혀졌다,0.5634,0.0986,0.169,0.1408
korean,p56,u86,십 구 만 삼천 이백 삼십 이 필지를 대상으로 시행된 개별 공시 지가는 토지 관련 국세 및 지방세와 각종 부담금 등의 기초 자료로 활용된다,0.5714,0.1299,0.1039,0.2468
korean,p56,u87,시는 결정된 지가를 시청 읍면동 주민 센터 부동산 공시 가격 알리미 사이트를 통해 제공한다,0.62,0.22,0.26,0.28
korean,p56,u88,지가에 이의가 있는 토지 소유자는 오는 오 월 삼십 일까지 시청 토지 정보과 읍면동 주민 센터에서 이의신청을 받는다,0.5156,0.0625,0.1094,0.1406
korean,p56,u89,이의 신청서가 제출된 토지는 국토 교통부 지정 감정 평가사의 정밀 검증을 거친다,0.75,0.1364,0.2727,0.1591
korean,p56,u90,현지에서 토지 특성을 상세히 확인 후 부동산 가격 공시 위원회의 심의 절차를 밟아 오는 육 월 이십 삼 일까지 처리 후 결과를 개별 통지된다,0.6538,0.1667,0.1795,0.3205
korean,p56,u91,군산시 토지 정보과 김장섭 과장은 시민들의 재산과 밀접된 만큼 시민들의 의견 청취와 수렴에 만전을 기하겠다고 말했다,0.5312,0.2031,0.1094,0.2344
korean,p56,u92,앞으로 근로자 스스로 일하는 시간이나 장소를 탄력적으로 조정할 수 있게 될 전망이다,0.3478,0.0435,0.0,0.0435
korean,p56,u93,정부는 십 육 일 정부 서울 청사에서 관계 부처 장관 합동 브리핑을 열고 이같은 내용이 담긴 새정부 경제 정책 방향을 발표했다,0.5429,0.1571,0.1714,0.2714
korean,p56,u94,윤석열 정부는 급변하는 노동 시장 환경에 맞춰 그동안 나인 투 식스로 획일적이었던 근로 시간을 개편하겠다는 방침이다,0.7344,0.2031,0.1406,0.1719
korean,p56,u95,먼저 기존과 같이 주 오십 이 시간제 틀에서 유연 근로제 활성화를 추진하는 등 운용 방법과 이행 수단을 차차 개선하기로 했다,0.5797,0.1594,0.1159,0.2754
korean,p56,u96,이를 위해 초과 연장 근로 시간을 저축하는 근로 시간 저축 계좌제 도입을 추진하고 연장 근로 시간 총량을 관리하는 단위 확대에 나선다,0.5135,0.2432,0.0946,0.2703
korean,p56,u97,예를 들어 오늘 다섯 시간 근무했다면 내일 열 시간 하는 식으로 주 오십 이 시간 내에서 유연하게 일할 수 있게 되는 셈이다,0.3768,0.058,0.058,0.087
korean,p56,u98,또 정부는 선택적 근로 시간제 정산 기간도 늘려 유연 근로제 확산에 나서겠다는 계획이다,0.6042,0.1667,0.2083,0.3125
korean,p56,u99,스타트업이나 전문직의 근로 시간 운영에 대한 애로 사항도 해소하겠다고 정부 측은 설명했다,0.6531,0.1837,0.1837,0.2857
french,gvsTumIuO1,7805,cela aurait supposé mettre un terme a l'isolationnisme américain qui était encore très populaire,0.4792,0.3125,0.4062,0.4271
french,gvsTumIuO1,7808,la soif intervient dans le maintien de la balance hydrique,0.431,0.1897,0.2241,0.1897
french,Gw-9o1i7nY,5013,un bureau mondial est établi a londres,0.6842,0.6053,0.7632,0.7632
french,6ft7Ezz5sQ,20690,la plupart des métros roulent sur des rails classiques a écartement standard,0.7895,0.7368,0.7368,0.75
french,chc_pimJ0Z,23271,avant même leur première rencontre avec les européens certains peuples avaient déja été anéantis,0.3125,0.1979,0.5417,0.2083
french,3OxxtNhkuv,16315,ici de gaulle mobilise toutes ces composantes afin de soulever le peuple français,0.1481,0.1111,0.0741,0.1605
french,sNt2CPV1iq,19146,naivement il accepte de se faire photographier lors de la remise du chèque,0.6351,0.5135,0.6081,0.4865
french,G47ONLSoe8,29159,puis il est nommé sous secrétaire d'état aux affaires étrangères,0.875,0.7812,0.5469,0.6875
french,e97ki3c8DL,33159,il commence alors a travailler en tant que peintre,0.06,0.12,0.06,0.12
french,sNt2CPV1iq,19184,sa surface blanche permet une bonne perception des nuances,0.3966,0.4828,0.3448,0.431
french,u5rOEWmzeT,27284,ses activités toujours liées a la musique jazz allaient de la radio a l'édition,0.2152,0.1899,0.0759,0.1646
french,u5rOEWmzeT,27294,leurs cultures est assez exigeante,0.1471,0.1176,0.0882,0.0882
french,u5rOEWmzeT,27334,il écrit plusieurs scénarios qu'il tente de vendre sans succès,0.1452,0.0161,0.0161,0.0161
french,5eh1ULfUPE,11091,il obtint alors une récompense de deuxième classe,0.8163,0.449,0.9184,0.6939
french,G47ONLSoe8,29133,cette thérapie ne contient par ailleurs aucune substance chimique ou ingrédient actif,0.8706,0.6941,0.5294,0.3647
french,5eh1ULfUPE,11131,le couturier saisit le gout celtisant de l'époque et se fait styliste,0.6957,0.6957,0.6957,0.5217
french,Ds2mE5UGnZ,803,presque toute la population mexicaine parle le castillan,0.0714,0.0357,0.0714,0.0357
french,e97ki3c8DL,33167,les variables aléatoires sont très utilisées en théorie des probabilités et en statistiques,0.0659,0.011,0.1758,0.011
french,gvsTumIuO1,7887,la place paul bert accueille les courses de vaches lors des fêtes de bayonne,0.1711,0.3816,0.5,0.5
french,gvsTumIuO1,7874,plusieurs centrales électriques jalonnent le cours de la rivière,0.4531,0.3906,0.7344,0.6094
french,Gw-9o1i7nY,5068,celle ci entrave toute future expansion des nabatéens,0.3019,0.3019,0.3585,0.3396
french,3OxxtNhkuv,16249,bagarreur il se sent la vocation de guerrier,0.2727,0.25,0.1364,0.2955
french,chc_pimJ0Z,23350,la croissance organique s'oppose a la croissance externe qui se fait par fusion acquisition,0.2418,0.2418,0.2527,0.3736
french,ZKoFaz9Mrj,8203,cependant la puissance économique américaine est concurrencée par de nombreux pays,0.7073,0.1463,0.7561,0.3902
french,g5TFstLFyq,2547,au cours de la période ptolémaique il fut associé par les grecs a apollon,0.1644,0.1644,0.2055,0.2329
french,sNt2CPV1iq,19088,elle comprend espèces réparties en une dizaine de genres,0.6071,0.3393,0.5,0.3393
french,chc_pimJ0Z,23307,la région encore peu urbanisée est réputée pour la beauté de ses paysages,0.4247,0.4658,0.3973,0.411
french,Ds2mE5UGnZ,785,plusieurs objets mathématiques développent d'autres aspects de la notion,0.0278,0.0139,0.1111,0.0278
french,chc_pimJ0Z,23285,marie est étudiante joue au basket et travaille dans la station service de son père,0.4578,0.4578,0.4458,0.5422
french,chc_pimJ0Z,23376,ils devinrent rapidement populaires et furent a l'origine du concept de qualité totale,0.4302,0.2674,0.3488,0.3605
french,0d3yVC7C9M,338,il dit avoir été libéré par le docteur ferdière,0.0638,0.0426,0.1915,0.0213
french,Ds2mE5UGnZ,847,il possède de cotes très découpées le long de l'océan atlantique,0.2969,0.1406,0.125,0.3281
french,ll30-whTFY,22501,elle est immédiatement absorbée,0.871,0.6452,0.8065,0.5161
french,sNt2CPV1iq,19082,aurore décide de tout quitter et de venir a paris ou elle devient mannequin,0.4667,0.2667,0.44,0.3067
french,r2eK3YXjAU,21981,les noms connus et prestigieux sont en fait des marques commerciales,0.9706,0.5,0.7353,0.7353
french,Ds2mE5UGnZ,767,le propriétaire peut personnaliser la plaque de son automobile en échange d'une taxe,0.131,0.1905,0.0714,0.0952
french,yP5TS6EloW,10042,cependant l'angoisse de benjamin se précise peu a peu,1.0377,0.8302,0.6981,0.9434
french,ll30-whTFY,22346,les antibiotiques sont inefficaces contre les maladies virales,0.3548,0.1935,0.3871,0.8387
french,u5rOEWmzeT,27310,certaines études tendent a montrer que le capital risque est favorable a la croissance économique,0.0722,0.0722,0.1546,0.134
french,r2eK3YXjAU,22050,a ce moment de la journée même en été il fait froid,12.8431,0.7647,0.7843,0.6667
